ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (mm)","Width (mm)","Height (mm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Bundled Items (JSON-encoded)","Bundle Layout","Bundle Group Mode","Bundle Cart Editing","Bundle Sold Individually","Bundle Form Location","Bundle Sells","Bundle Sells Title","Bundle Sells Discount","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Attribute 13 name","Attribute 13 value(s)","Attribute 13 visible","Attribute 13 global","Attribute 14 name","Attribute 14 value(s)","Attribute 14 visible","Attribute 14 global"
6775,simple,RJ4000112,"Joyroom JR-SP1 Wireless Single Earbud White",1,0,visible,"<ul>
\n</ul>",,,,taxable,,1,15,,0,1,,,,,0,,,2699,Mobiles,,,"https://orjeen.com/wp-content/uploads/iPhone-11-With-FaceTime-Yellow-128GB-4G.jpg, https://orjeen.com/wp-content/uploads/iPhone-11-With-FaceTime-Yellow-128GB-4G.-2.jpg, https://orjeen.com/wp-content/uploads/iPhone-11-With-FaceTime-Yellow-128GB-4G....jpg, https://orjeen.com/wp-content/uploads/iPhone-11-With-FaceTime-Yellow-128GB-4G...jpg, https://orjeen.com/wp-content/uploads/iPhone-11-With-FaceTime-Yellow-128GB-4G..jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Yellow,1,1,"Model Name","iPhone 11",1,1,"Operating System",iOS,1,1,"Battery Size","3110 mAh",1,1,"Internal Memory",128GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP + 12 MP",1,1,"Processor Name",A13,1,1,"RAM Size","4 GB",1,1,"Screen Size","6.1 inch",1,1,"SIM Count","Single SIM",1,1,"SIM Type","Nano SIM",1,1,"Water/Dust Properties","Dust and Water resistant",1,1
7077,simple,RJ1000140,"Apple iPhone 11 With FaceTime 128GB 4G LTE Green",1,0,visible,"<ul>
\n 	<li>It's hard for you to take a bad photo</li>
\n 	<li>Magnify the impact of your videos. Down to the smallest detail.</li>
\n 	<li>New Ultra Wide camera.</li>
\n 	<li>A new perspective in portraits.</li>
\n 	<li>Smart HDR.</li>
\n 	<li>Take a slow motion selfie.</li>
\n</ul>",,,,taxable,,1,15,,0,1,,,,,0,,,2699,Mobiles,,,"https://orjeen.com/wp-content/uploads/Apple-iPhone-11-Green-128GB-4G-LTE.jpg, https://orjeen.com/wp-content/uploads/Apple-iPhone-11-With-FaceTime-Green-128GB-4G-LTE.....jpg, https://orjeen.com/wp-content/uploads/Apple-iPhone-11-With-FaceTime-Green-128GB-4G-LTE.-1.jpg, https://orjeen.com/wp-content/uploads/Apple-iPhone-11-With-FaceTime-Green-128GB-4G-LTE...jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Green,1,1,"Model Name","iPhone 11",1,1,"Operating System",iOS,1,1,"Battery Size","3110 mAh",1,1,"Internal Memory",128GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP + 12 MP",1,1,"Processor Name",A13,1,1,"RAM Size","4 GB",1,1,"Screen Size","6.1 inch",1,1,"SIM Count","Single SIM",1,1,"SIM Type","Nano SIM",1,1,"Water/Dust Properties","Dust and Water resistant",1,1
7082,simple,RJ1000141,"Apple iPhone 11 With FaceTime 128GB 4G LTE Black",1,0,visible,"<ul>
\n 	<li>It's hard for you to take a bad photo</li>
\n 	<li>Magnify the impact of your videos. Down to the smallest detail.</li>
\n 	<li>New Ultra Wide camera.</li>
\n 	<li>A new perspective in portraits.</li>
\n 	<li>Smart HDR.</li>
\n 	<li>Take a slow motion selfie.</li>
\n</ul>",,,,taxable,,1,16,,0,1,,,,,0,,,2699,Mobiles,,,"https://orjeen.com/wp-content/uploads/Apple-iPhone-11-Black-128GB-4G-LTE.jpg, https://orjeen.com/wp-content/uploads/Apple-iPhone-11-Black-128GB-4G-LTE...jpg, https://orjeen.com/wp-content/uploads/Apple-iPhone-11-Black-128GB-4G-LTE..jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Black,1,1,"Model Name","iPhone 11",1,1,"Operating System",iOS,1,1,"Internal Memory",128GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP + 12 MP",1,1,"Processor Name",A13,1,1,"RAM Size","4 GB",1,1,"Screen Size","6.1 inch",1,1,"SIM Count","Single SIM",1,1,"SIM Type","Nano SIM",1,1,"Water/Dust Properties","Dust and Water resistant",1,1,,,,
7210,simple,RJ1000149,"Apple iPhone 11 Pro With FaceTime 256GB 4G LTE Silver",1,0,visible,"<ul>
\n 	<li>5.8-inch Super Retina XDR OLED display</li>
\n 	<li>Water and dust resistant (4 meters for up to 30 minutes, IP68)</li>
\n 	<li>Triple-camera system with 12MP Ultra Wide, Wide, and Telephoto cameras; Night mode, Portrait mode, and 4K video up to 60fps</li>
\n 	<li>12MP TrueDepth front camera with Portrait mode, 4K video, and Slo-Mo</li>
\n 	<li>Face ID for secure authentication and Apple Pay</li>
\n 	<li>A13 Bionic chip with third-generation Neural Engine</li>
\n</ul>",,,,taxable,,0,0,,0,1,,,,,0,,,6000,Mobiles,,,"https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Silver-256GB-4G.jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Silver-256GB-4G...jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Silver-256GB-4G..jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Silver,1,1,"Model Name","iPhone 11 Pro",1,1,"Operating System",iOS,1,1,"Battery Size","3190 mAh",1,1,"Internal Memory",256GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP + 12 MP + 12 MP",1,1,"Processor Name","A13 Bionic (7 nm+)",1,1,"RAM Size","6 GB",1,1,"Screen Size","5.8 inch",1,1,"SIM Count","Single SIM",1,1,"SIM Type","Nano SIM",1,1,"Water/Dust Properties","Dust and Water resistant",1,1
7214,simple,RJ1000150,"Apple iPhone 11 Pro With FaceTime 256GB 4G LTE Gold",1,0,visible,"<ul>
\n 	<li>5.8-inch Super Retina XDR OLED display</li>
\n 	<li>Water and dust resistant (4 meters for up to 30 minutes, IP68)</li>
\n 	<li>Triple-camera system with 12MP Ultra Wide, Wide, and Telephoto cameras; Night mode, Portrait mode, and 4K video up to 60fps</li>
\n 	<li>12MP TrueDepth front camera with Portrait mode, 4K video, and Slo-Mo</li>
\n 	<li>Face ID for secure authentication and Apple Pay</li>
\n 	<li>A13 Bionic chip with third-generation Neural Engine</li>
\n</ul>",,,,taxable,,0,0,,0,1,,,,,0,,,6000,Mobiles,,,"https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Gold-256GB-4G.jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Gold-256GB-4G....jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Gold-256GB-4G...jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Gold,1,1,"Model Name","iPhone 11 Pro",1,1,"Operating System",iOS,1,1,"Battery Size","3190 mAh",1,1,"Internal Memory",256GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP + 12 MP + 12 MP",1,1,"Processor Name","A13 Bionic (7 nm+)",1,1,"RAM Size","6 GB",1,1,"Screen Size","5.8 inch",1,1,"SIM Count","Single SIM",1,1,"SIM Type","Nano SIM",1,1,"Water/Dust Properties","Dust and Water resistant",1,1
7219,simple,RJ1000151,"Apple iPhone 11 Pro With FaceTime 256GB 4G LTE Space Gray",1,0,visible,"<ul>
\n 	<li>5.8-inch Super Retina XDR OLED display</li>
\n 	<li>Water and dust resistant (4 meters for up to 30 minutes, IP68)</li>
\n 	<li>Triple-camera system with 12MP Ultra Wide, Wide, and Telephoto cameras; Night mode, Portrait mode, and 4K video up to 60fps</li>
\n 	<li>12MP TrueDepth front camera with Portrait mode, 4K video, and Slo-Mo</li>
\n 	<li>Face ID for secure authentication and Apple Pay</li>
\n 	<li>A13 Bionic chip with third-generation Neural Engine</li>
\n</ul>",,,,taxable,,0,0,,0,1,,,,,0,,,6000,Mobiles,,,"https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Space-Gray-256GB-4G.jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Space-Gray-256GB-4G...jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Space-Gray-256GB-4G..jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Gray,1,1,"Model Name","iPhone 11 Pro",1,1,"Operating System",iOS,1,1,"Battery Size","3190 mAh",1,1,"Internal Memory",256GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP + 12 MP + 12 MP",1,1,"Processor Name","A13 Bionic (7 nm+)",1,1,"RAM Size","6 GB",1,1,"Screen Size","5.8 inch",1,1,"SIM Count","Single SIM",1,1,"SIM Type","Nano SIM",1,1,"Water/Dust Properties","Dust and Water resistant",1,1
7223,simple,RJ1000152,"Apple iPhone 11 Pro With FaceTime  256GB 4G LTE Midnight Green",1,0,visible,"<ul>
\n 	<li class=""jsx-1889249662 sectionHeading"">This smartphone model, which offers advanced iPhone 11 Pro features and easy to use,</li>
\n 	<li class=""jsx-1889249662 sectionHeading"">offers a very practical and understandable user experience despite having hundreds of different features.</li>
\n 	<li class=""jsx-1889249662 sectionHeading"">The tested and proven top-level durability, the iPhone screen that offers the most perfect image ever, the different depths and different width angles</li>
\n 	<li class=""jsx-1889249662 sectionHeading""> 3 separate cameras bring every detail of the iPhone 11 Pro to an admirable level.</li>
\n</ul>",,,,taxable,,1,8,,0,1,,,,,0,,,3999,Mobiles,,,"https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Green-256GB.jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Green-256GB...jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Green-256GB..jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,"Midnight Green",1,1,"Model Name","iPhone 11 Pro",1,1,"Operating System",iOS,1,1,"Battery Size","3190 mAh",1,1,"Internal Memory",256GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP + 12 MP + 12 MP",1,1,"Processor Name","A13 Bionic (7 nm+)",1,1,"RAM Size","6 GB",1,1,"Screen Size","5.8 inch",1,1,"SIM Count","Single SIM",1,1,"SIM Type","Nano SIM",1,1,"Water/Dust Properties","Dust and Water resistant",1,1
7312,simple,RJ1000154,"Apple iPhone 11 Pro Max With FaceTime 256GB 4G LTE Gold",1,0,visible,"<ul>
\n 	<li>6.5-inch Super Retina XDR OLED display</li>
\n 	<li>Water and dust resistant (4 meters for up to 30 minutes, IP68)</li>
\n 	<li>Triple-camera system with 12MP Ultra Wide, Wide, and Telephoto cameras; Night mode, Portrait mode, and 4K video up to 60fps</li>
\n 	<li>12MP TrueDepth front camera with Portrait Mode, 4K video, and Slo-Mo</li>
\n 	<li>Face ID for secure authentication and Apple Pay</li>
\n 	<li>A13 Bionic chip with third-generation Neural Engine</li>
\n</ul>",,,,taxable,,0,0,,0,1,,,,,0,,,5399,Mobiles,,,"https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Gold-256GB-4G.jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Gold-256GB-4G....jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Gold-256GB-4G...jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Gold-256GB-4G..jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Gold,1,1,"Model Name","iPhone 11 Pro Max",1,1,"Operating System",iOS,1,1,"Battery Size","3500 mAh",1,1,"Internal Memory",256GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP + 12 MP + 12 MP",1,1,"Processor Name","A13 Bionic (7 nm+)",1,1,"RAM Size","6 GB",1,1,"Screen Size","6.5 inch",1,1,"SIM Count","Single SIM",1,1,"SIM Type","Nano SIM",1,1,"Water/Dust Properties","Dust and Water resistant",1,1
7324,simple,RJ1000155,"Apple iPhone 11 Pro Max 2 SIM With FaceTime 256GB 4G LTE Silver",1,0,visible,"<ul>
\n 	<li>iOS 13 OS ensures user-friendly interface along with desired customizations</li>
\n 	<li>Flaunts a triple rear camera with LED flash that helps capture flawless shots in low light conditions</li>
\n 	<li>Face ID for secure authentication</li>
\n 	<li>Spatial audio provides an immersive surround sound experience</li>
\n</ul>",,,,taxable,,1,10,,0,1,,,,,0,,,5149,Mobiles,,,"https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Silver-256GB-4G.jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Silver-256GB-4G....jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Silver-256GB-4G...jpg, https://orjeen.com/wp-content/uploads/iPhone-11-Pro-Max-Silver-256GB-4G..jpg",,,,,,,,,0,,,,,,,,,,Brand,Apple,1,1,Color,Silver,1,1,"Model Name","iPhone 11 Pro Max",1,1,"Operating System",iOS,1,1,"Battery Size","3500 mAh",1,1,"Internal Memory",256GB,1,1,Network,"4G LTE",1,1,"Primary Camera Resolution","12 MP + 12 MP + 12 MP",1,1,"Processor Name","A13 Bionic (7 nm+)",1,1,"RAM Size","6 GB",1,1,"Screen Size","6.5 inch",1,1,"SIM Count","Dual SIM",1,1,"SIM Type","Nano SIM",1,1,"Water/Dust Properties","Dust and Water resistant",1,1
7736,simple,RJ2000109,"Apple iPad 7th 10.2inch 32GB Wi-Fi Space Gray",1,0,visible,"<p dir=""ltr""><span class=""xf6b4m-5 haZPGi"">Highlights</span></p>
\n
\n<ul>
\n 	<li>Combines the power and capability of a computer with the ease of use and versatility you’d never expect from one</li>
\n 	<li>The A10 Fusion chip delivers amazing performance, so games are immersive, fluid, and incredibly detailed</li>
\n 	<li>Everything you watch on iPad looks and sounds awesome, thanks to the 10.2‑inch Retina display and stereo audio system</li>
\n 	<li>Comes with accessibility features that support vision, hearing, mobility, and learning needs</li>
\n</ul>","<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td dir=""ltr"">Display Resolution</td>
\n<td dir=""ltr"">2160 x 1620 pixel</td>
\n</tr>
\n<tr>
\n<td>Operating System</td>
\n<td>iPadOS</td>
\n</tr>
\n<tr>
\n<td>Chip Type</td>
\n<td>A10 Fusion chip with 64‑bit architecture</td>
\n</tr>
\n<tr>
\n<td>Audio Jack</td>
\n<td>3.5 mm</td>
\n</tr>
\n<tr>
\n<td>Battery Type</td>
\n<td>Lithium Polymer</td>
\n</tr>
\n<tr>
\n<td>Camera Type</td>
\n<td>Primary Camera + Secondary Camera</td>
\n</tr>
\n<tr>
\n<td>Charging Type</td>
\n<td>Lightning Port</td>
\n</tr>
\n<tr>
\n<td>Colour Name</td>
\n<td>Space Gray</td>
\n</tr>
\n<tr>
\n<td>Display Resolution Type</td>
\n<td>Full HD</td>
\n</tr>
\n<tr>
\n<td>Display Type</td>
\n<td>Retina Display</td>
\n</tr>
\n<tr>
\n<td>Expandable Memory Type</td>
\n<td>No Expandable Memory</td>
\n</tr>
\n<tr>
\n<td>Flash</td>
\n<td>LED</td>
\n</tr>
\n<tr>
\n<td>Grade</td>
\n<td>New</td>
\n</tr>
\n<tr>
\n<td>Internal Memory</td>
\n<td>32 GB</td>
\n</tr>
\n<tr>
\n<td>Model Name</td>
\n<td>Ipad</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td>Model Number</td>
\n<td>INT Specs iPad 7th Gen - 2019 - 3</td>
\n</tr>
\n<tr>
\n<td>Operating System</td>
\n<td>iOS</td>
\n</tr>
\n<tr>
\n<td>Operating System Number</td>
\n<td>iPadOS</td>
\n</tr>
\n<tr>
\n<td>Pixels Per Inch</td>
\n<td>264</td>
\n</tr>
\n<tr>
\n<td>Primary Camera Feature</td>
\n<td>Single</td>
\n</tr>
\n<tr>
\n<td>Primary Camera Resolution</td>
\n<td>8 MP</td>
\n</tr>
\n<tr>
\n<td>Screen Size</td>
\n<td>10.2 inch</td>
\n</tr>
\n<tr>
\n<td>Secondary Camera Resolution</td>
\n<td>1.2 MP</td>
\n</tr>
\n<tr>
\n<td>Sensor 1</td>
\n<td>Fingerprint Scanner</td>
\n</tr>
\n<tr>
\n<td>Sensor 2</td>
\n<td>Accelerometer</td>
\n</tr>
\n<tr>
\n<td>SIM Count</td>
\n<td>No SIM Card</td>
\n</tr>
\n<tr>
\n<td>Version</td>
\n<td>International Version</td>
\n</tr>
\n<tr>
\n<td>Voice Calling Capability</td>
\n<td>No</td>
\n</tr>
\n<tr>
\n<td>Wireless</td>
\n<td>Wireless/Bluetooth</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>",,,taxable,,0,0,,0,1,,,,,0,,,1599,Tablets,,,"https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Space-Gray-.jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Space-Gray-....jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Space-Gray-...jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Space-Gray-..jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7746,simple,RJ2000108,"Apple iPad 7th 10.2inch 32GB Wi-Fi Silver",'-1,0,visible,"<p class=""jsx-1889249662 sectionHeading"" dir=""ltr"">Highlights</p>
\n
\n<ul class=""jsx-1889249662 highlights"">
\n 	<li class=""jsx-1889249662"">Combines the power and capability of a computer with the ease of use and versatility you’d never expect from one</li>
\n 	<li class=""jsx-1889249662"">The A10 Fusion chip delivers amazing performance, so games are immersive, fluid, and incredibly detailed</li>
\n 	<li class=""jsx-1889249662"">Everything you watch on iPad looks and sounds awesome, thanks to the 10.2‑inch Retina display and stereo audio system</li>
\n 	<li class=""jsx-1889249662"">Comes with accessibility features that support vision, hearing, mobility, and learning needs</li>
\n</ul>","<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td dir=""ltr"">Display Resolution</td>
\n<td dir=""ltr"">2160 x 1620 pixel</td>
\n</tr>
\n<tr>
\n<td>Operating System</td>
\n<td>iPadOS</td>
\n</tr>
\n<tr>
\n<td>Chip Type</td>
\n<td>A10 Fusion chip with 64‑bit architecture</td>
\n</tr>
\n<tr>
\n<td>Audio Jack</td>
\n<td>3.5 mm</td>
\n</tr>
\n<tr>
\n<td>Battery Type</td>
\n<td>Lithium Polymer</td>
\n</tr>
\n<tr>
\n<td>Camera Type</td>
\n<td>Primary Camera + Secondary Camera</td>
\n</tr>
\n<tr>
\n<td>Charging Type</td>
\n<td>Lightning Port</td>
\n</tr>
\n<tr>
\n<td>Colour Name</td>
\n<td>Silver</td>
\n</tr>
\n<tr>
\n<td>Display Resolution Type</td>
\n<td>Full HD</td>
\n</tr>
\n<tr>
\n<td>Display Type</td>
\n<td>Retina Display</td>
\n</tr>
\n<tr>
\n<td>Expandable Memory Type</td>
\n<td>No Expandable Memory</td>
\n</tr>
\n<tr>
\n<td>Flash</td>
\n<td>LED</td>
\n</tr>
\n<tr>
\n<td>Grade</td>
\n<td>New</td>
\n</tr>
\n<tr>
\n<td>Internal Memory</td>
\n<td>32 GB</td>
\n</tr>
\n<tr>
\n<td>Model Name</td>
\n<td>Ipad</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td>Model Number</td>
\n<td>INT Specs iPad 7th Gen - 2019 - 2</td>
\n</tr>
\n<tr>
\n<td>Operating System</td>
\n<td>iOS</td>
\n</tr>
\n<tr>
\n<td>Operating System Number</td>
\n<td>iPadOS</td>
\n</tr>
\n<tr>
\n<td>Pixels Per Inch</td>
\n<td>264</td>
\n</tr>
\n<tr>
\n<td>Primary Camera Feature</td>
\n<td>Single</td>
\n</tr>
\n<tr>
\n<td>Primary Camera Resolution</td>
\n<td>8 MP</td>
\n</tr>
\n<tr>
\n<td>Screen Size</td>
\n<td>10.2 inch</td>
\n</tr>
\n<tr>
\n<td>Secondary Camera Resolution</td>
\n<td>1.2 MP</td>
\n</tr>
\n<tr>
\n<td>Sensor 1</td>
\n<td>Fingerprint Scanner</td>
\n</tr>
\n<tr>
\n<td>Sensor 2</td>
\n<td>Accelerometer</td>
\n</tr>
\n<tr>
\n<td>SIM Count</td>
\n<td>No SIM Card</td>
\n</tr>
\n<tr>
\n<td>Version</td>
\n<td>International Version</td>
\n</tr>
\n<tr>
\n<td>Voice Calling Capability</td>
\n<td>No</td>
\n</tr>
\n<tr>
\n<td>Wireless</td>
\n<td>Wireless/Bluetooth</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>",,,taxable,,0,0,,0,1,,,,,0,,,1599,Tablets,,,"https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Silver-.jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Silver-....jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Silver-...jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Silver-..jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7754,simple,RJ2000107,"Apple iPad 7th 10.2inch 32GB Wi-Fi Gold",1,0,visible,"<p dir=""ltr""><span class=""xf6b4m-5 haZPGi"">Highlights</span></p>
\n
\n<ul>
\n 	<li>Combines the power and capability of a computer with the ease of use and versatility you’d never expect from one</li>
\n 	<li>The A10 Fusion chip delivers amazing performance, so games are immersive, fluid, and incredibly detailed</li>
\n 	<li>Everything you watch on iPad looks and sounds awesome, thanks to the 10.2‑inch Retina display and stereo audio system</li>
\n 	<li>Comes with accessibility features that support vision, hearing, mobility, and learning needs</li>
\n 	<li>Smart charging technologies help keep the battery healthy and give it a longer lifespan</li>
\n</ul>","<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td dir=""ltr"">Display Resolution</td>
\n<td dir=""ltr"">2160 x 1620 pixel</td>
\n</tr>
\n<tr>
\n<td>Operating System</td>
\n<td>iPadOS</td>
\n</tr>
\n<tr>
\n<td>Chip Type</td>
\n<td>A10 Fusion chip with 64‑bit architecture</td>
\n</tr>
\n<tr>
\n<td>Audio Jack</td>
\n<td>3.5 mm</td>
\n</tr>
\n<tr>
\n<td>Battery Type</td>
\n<td>Lithium Polymer</td>
\n</tr>
\n<tr>
\n<td>Camera Type</td>
\n<td>Primary Camera + Secondary Camera</td>
\n</tr>
\n<tr>
\n<td>Charging Type</td>
\n<td>Lightning Port</td>
\n</tr>
\n<tr>
\n<td>Colour Name</td>
\n<td>Gold</td>
\n</tr>
\n<tr>
\n<td>Display Resolution Type</td>
\n<td>Full HD</td>
\n</tr>
\n<tr>
\n<td>Display Type</td>
\n<td>Retina Display</td>
\n</tr>
\n<tr>
\n<td>Expandable Memory Type</td>
\n<td>No Expandable Memory</td>
\n</tr>
\n<tr>
\n<td>Flash</td>
\n<td>LED</td>
\n</tr>
\n<tr>
\n<td>Grade</td>
\n<td>New</td>
\n</tr>
\n<tr>
\n<td>Internal Memory</td>
\n<td>32 GB</td>
\n</tr>
\n<tr>
\n<td>Model Name</td>
\n<td>Ipad</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>
\n<div class=""sc-1oxmzfx-2 hXguWC"" dir=""ltr"">
\n<table>
\n<tbody>
\n<tr>
\n<td>Model Number</td>
\n<td>INT Specs iPad 7th Gen - 2019 - 1</td>
\n</tr>
\n<tr>
\n<td>Operating System</td>
\n<td>iOS</td>
\n</tr>
\n<tr>
\n<td>Operating System Number</td>
\n<td>iPadOS</td>
\n</tr>
\n<tr>
\n<td>Pixels Per Inch</td>
\n<td>264</td>
\n</tr>
\n<tr>
\n<td>Primary Camera Feature</td>
\n<td>Single</td>
\n</tr>
\n<tr>
\n<td>Primary Camera Resolution</td>
\n<td>8 MP</td>
\n</tr>
\n<tr>
\n<td>Screen Size</td>
\n<td>10.2 inch</td>
\n</tr>
\n<tr>
\n<td>Secondary Camera Resolution</td>
\n<td>1.2 MP</td>
\n</tr>
\n<tr>
\n<td>Sensor 1</td>
\n<td>Fingerprint Scanner</td>
\n</tr>
\n<tr>
\n<td>Sensor 2</td>
\n<td>Accelerometer</td>
\n</tr>
\n<tr>
\n<td>SIM Count</td>
\n<td>No SIM Card</td>
\n</tr>
\n<tr>
\n<td>Version</td>
\n<td>International Version</td>
\n</tr>
\n<tr>
\n<td>Voice Calling Capability</td>
\n<td>No</td>
\n</tr>
\n<tr>
\n<td>Wireless</td>
\n<td>Wireless/Bluetooth</td>
\n</tr>
\n</tbody>
\n</table>
\n</div>",,,taxable,,0,0,,0,1,,,,,0,,,1599,Tablets,,,"https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Gold-.jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Gold-....jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Gold-...jpg, https://orjeen.com/wp-content/uploads/Apple-iPad-7th-10.2inch-32GB-Wi-Fi-Gold-..jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798,simple,RJ2000112,"Apple iPad 7th 10.2inch, 128GB, Wi-Fi, Space Gray",1,0,visible,"<p class=""jsx-1889249662 sectionHeading"" dir=""ltr"">Highlights</p>
\n
\n<ul class=""jsx-1889249662 highlights"">
\n 	<li class=""jsx-1889249662"">Combines the power and capability of a computer with the ease of use and versatility you’d never expect from one</li>
\n 	<li class=""jsx-1889249662"">The A10 Fusion chip delivers amazing performance, so games are immersive, fluid, and incredibly detailed</li>
